time,Power_lower_kW,Power_upper_kW,Capacity_lower_kWh,Capacity_upper_kWh
2025-12-02 20:00:00+01:00,-2625.0,2625.0,-1064.0,991.0
2025-12-02 20:15:00+01:00,-2625.0,2625.0,-1285.25,867.25
2025-12-02 20:30:00+01:00,-2625.0,2625.0,-1506.5,743.5
2025-12-02 20:45:00+01:00,-2625.0,2625.0,-1727.75,619.75
2025-12-02 21:00:00+01:00,-2625.0,2625.0,-1949.0,496.0
2025-12-02 21:15:00+01:00,-2625.0,2625.0,-1962.75,541.0
2025-12-02 21:30:00+01:00,-2625.0,2625.0,-1976.5,586.0
2025-12-02 21:45:00+01:00,-2625.0,2625.0,-1990.25,631.0
2025-12-02 22:00:00+01:00,-2625.0,2625.0,-2004.0,676.0
2025-12-02 22:15:00+01:00,-2625.0,2625.0,-1776.5,662.25
2025-12-02 22:30:00+01:00,-2625.0,2625.0,-1549.0,648.5
2025-12-02 22:45:00+01:00,-2625.0,2625.0,-1321.5,634.75
2025-12-02 23:00:00+01:00,-2625.0,2625.0,-1094.0,621.0
2025-12-02 23:15:00+01:00,-2625.0,2625.0,-1441.5,541.25
2025-12-02 23:30:00+01:00,-2625.0,2625.0,-1789.0,461.5
2025-12-02 23:45:00+01:00,-2625.0,2625.0,-2136.5,381.75
2025-12-03 00:00:00+01:00,-2625.0,2625.0,-2484.0,302.0
2025-12-03 00:15:00+01:00,-2625.0,2625.0,-2350.0,261.75
2025-12-03 00:30:00+01:00,-2625.0,2625.0,-2216.0,221.5
2025-12-03 00:45:00+01:00,-2625.0,2625.0,-2082.0,181.25
2025-12-03 01:00:00+01:00,-2625.0,2625.0,-1948.0,141.0
2025-12-03 01:15:00+01:00,-2531.25,2531.25,-1894.25,181.25
2025-12-03 01:30:00+01:00,-2437.5,2437.5,-1840.5,221.5
2025-12-03 01:45:00+01:00,-2343.75,2343.75,-1786.75,261.75
2025-12-03 02:00:00+01:00,-2250.0,2250.0,-1733.0,302.0
2025-12-03 02:15:00+01:00,-2343.75,2343.75,-1787.0,261.75
2025-12-03 02:30:00+01:00,-2437.5,2437.5,-1841.0,221.5
2025-12-03 02:45:00+01:00,-2531.25,2531.25,-1895.0,181.25
2025-12-03 03:00:00+01:00,-2625.0,2625.0,-1949.0,141.0
2025-12-03 03:15:00+01:00,-2625.0,2625.0,-1895.25,181.25
2025-12-03 03:30:00+01:00,-2625.0,2625.0,-1841.5,221.5
2025-12-03 03:45:00+01:00,-2625.0,2625.0,-1787.75,261.75
2025-12-03 04:00:00+01:00,-2625.0,2625.0,-1734.0,302.0
2025-12-03 04:15:00+01:00,-2531.25,2531.25,-1787.5,263.0
2025-12-03 04:30:00+01:00,-2437.5,2437.5,-1841.0,224.0
2025-12-03 04:45:00+01:00,-2343.75,2343.75,-1894.5,185.0
2025-12-03 05:00:00+01:00,-2250.0,2250.0,-1948.0,146.0
2025-12-03 05:15:00+01:00,-2343.75,2343.75,-2080.25,185.5
2025-12-03 05:30:00+01:00,-2437.5,2437.5,-2212.5,225.0
2025-12-03 05:45:00+01:00,-2531.25,2531.25,-2344.75,264.5
2025-12-03 06:00:00+01:00,-2625.0,2625.0,-2477.0,304.0
2025-12-03 06:15:00+01:00,-2625.0,2625.0,-2344.25,265.0
2025-12-03 06:30:00+01:00,-2625.0,2625.0,-2211.5,226.0
2025-12-03 06:45:00+01:00,-2625.0,2625.0,-2078.75,187.0
2025-12-03 07:00:00+01:00,-2625.0,2625.0,-1946.0,148.0
2025-12-03 07:15:00+01:00,-2531.25,2531.25,-1891.5,186.5
2025-12-03 07:30:00+01:00,-2437.5,2437.5,-1837.0,225.0
2025-12-03 07:45:00+01:00,-2343.75,2343.75,-1782.5,263.5
2025-12-03 08:00:00+01:00,-2250.0,2250.0,-1728.0,302.0
2025-12-03 08:15:00+01:00,-2156.25,2156.25,-1689.5,263.0
2025-12-03 08:30:00+01:00,-2062.5,2062.5,-1651.0,224.0
2025-12-03 08:45:00+01:00,-1968.75,1968.75,-1612.5,185.0
2025-12-03 09:00:00+01:00,-1875.0,1875.0,-1574.0,146.0
2025-12-03 09:15:00+01:00,-1875.0,1875.0,-1612.75,184.75
2025-12-03 09:30:00+01:00,-1875.0,1875.0,-1651.5,223.5
2025-12-03 09:45:00+01:00,-1875.0,1875.0,-1690.25,262.25
2025-12-03 10:00:00+01:00,-1875.0,1875.0,-1729.0,301.0
2025-12-03 10:15:00+01:00,-1968.75,1968.75,-1784.0,275.0
2025-12-03 10:30:00+01:00,-2062.5,2062.5,-1839.0,249.0
2025-12-03 10:45:00+01:00,-2156.25,2156.25,-1894.0,223.0
2025-12-03 11:00:00+01:00,-2250.0,2250.0,-1949.0,197.0
2025-12-03 11:15:00+01:00,-2250.0,2250.0,-1943.75,223.0
2025-12-03 11:30:00+01:00,-2250.0,2250.0,-1938.5,249.0
2025-12-03 11:45:00+01:00,-2250.0,2250.0,-1933.25,275.0
2025-12-03 12:00:00+01:00,-2250.0,2250.0,-1928.0,301.0
2025-12-03 12:15:00+01:00,-2343.75,2343.75,-1897.75,373.0
2025-12-03 12:30:00+01:00,-2437.5,2437.5,-1867.5,445.0
2025-12-03 12:45:00+01:00,-2531.25,2531.25,-1837.25,517.0
2025-12-03 13:00:00+01:00,-2625.0,2625.0,-1807.0,589.0
2025-12-03 13:15:00+01:00,-2812.5,2812.5,-2088.25,579.0
2025-12-03 13:30:00+01:00,-3000.0,3000.0,-2369.5,569.0
2025-12-03 13:45:00+01:00,-3187.5,3187.5,-2650.75,559.0
2025-12-03 14:00:00+01:00,-3375.0,3375.0,-2932.0,549.0
2025-12-03 14:15:00+01:00,-3375.0,3375.0,-2810.5,522.5
2025-12-03 14:30:00+01:00,-3375.0,3375.0,-2689.0,496.0
2025-12-03 14:45:00+01:00,-3375.0,3375.0,-2567.5,469.5
2025-12-03 15:00:00+01:00,-3375.0,3375.0,-2446.0,443.0
2025-12-03 15:15:00+01:00,-3468.75,3468.75,-2587.75,599.75
2025-12-03 15:30:00+01:00,-3562.5,3562.5,-2729.5,756.5
2025-12-03 15:45:00+01:00,-3656.25,3656.25,-2871.25,913.25
2025-12-03 16:00:00+01:00,-3750.0,3750.0,-3013.0,1070.0
2025-12-03 16:15:00+01:00,-3843.75,3843.75,-3023.5,992.25
2025-12-03 16:30:00+01:00,-3937.5,3937.5,-3034.0,914.5
2025-12-03 16:45:00+01:00,-4031.25,4031.25,-3044.5,836.75
2025-12-03 17:00:00+01:00,-4125.0,4125.0,-3055.0,759.0
2025-12-03 17:15:00+01:00,-4125.0,4125.0,-3132.75,836.75
2025-12-03 17:30:00+01:00,-4125.0,4125.0,-3210.5,914.5
2025-12-03 17:45:00+01:00,-4125.0,4125.0,-3288.25,992.25
2025-12-03 18:00:00+01:00,-4125.0,4125.0,-3366.0,1070.0
2025-12-03 18:15:00+01:00,-4125.0,4125.0,-3157.75,992.25
2025-12-03 18:30:00+01:00,-4125.0,4125.0,-2949.5,914.5
2025-12-03 18:45:00+01:00,-4125.0,4125.0,-2741.25,836.75
2025-12-03 19:00:00+01:00,-4125.0,4125.0,-2533.0,759.0
2025-12-03 19:15:00+01:00,-4125.0,4125.0,-2662.5,806.75
2025-12-03 19:30:00+01:00,-4125.0,4125.0,-2792.0,854.5
2025-12-03 19:45:00+01:00,-4125.0,4125.0,-2921.5,902.25
2025-12-03 20:00:00+01:00,-4125.0,4125.0,-3051.0,950.0
2025-12-03 20:15:00+01:00,-4125.0,4125.0,-2893.0,881.75
2025-12-03 20:30:00+01:00,-4125.0,4125.0,-2735.0,813.5
2025-12-03 20:45:00+01:00,-4125.0,4125.0,-2577.0,745.25
2025-12-03 21:00:00+01:00,-4125.0,4125.0,-2419.0,677.0
2025-12-03 21:15:00+01:00,-4031.25,4031.25,-2703.75,625.5
2025-12-03 21:30:00+01:00,-3937.5,3937.5,-2988.5,574.0
2025-12-03 21:45:00+01:00,-3843.75,3843.75,-3273.25,522.5
2025-12-03 22:00:00+01:00,-3750.0,3750.0,-3558.0,471.0
2025-12-03 22:15:00+01:00,-3843.75,3843.75,-3488.25,401.25
2025-12-03 22:30:00+01:00,-3937.5,3937.5,-3418.5,331.5
2025-12-03 22:45:00+01:00,-4031.25,4031.25,-3348.75,261.75
2025-12-03 23:00:00+01:00,-4125.0,4125.0,-3279.0,192.0
2025-12-03 23:15:00+01:00,-4031.25,4031.25,-3192.0,261.75
2025-12-03 23:30:00+01:00,-3937.5,3937.5,-3105.0,331.5
2025-12-03 23:45:00+01:00,-3843.75,3843.75,-3018.0,401.25
2025-12-04 00:00:00+01:00,-3750.0,3750.0,-2931.0,471.0
2025-12-04 00:15:00+01:00,-3656.25,3656.25,-2776.5,424.5
2025-12-04 00:30:00+01:00,-3562.5,3562.5,-2622.0,378.0
2025-12-04 00:45:00+01:00,-3468.75,3468.75,-2467.5,331.5
2025-12-04 01:00:00+01:00,-3375.0,3375.0,-2313.0,285.0
2025-12-04 01:15:00+01:00,-3187.5,3187.5,-2138.0,254.75
2025-12-04 01:30:00+01:00,-3000.0,3000.0,-1963.0,224.5
2025-12-04 01:45:00+01:00,-2812.5,2812.5,-1788.0,194.25
2025-12-04 02:00:00+01:00,-2625.0,2625.0,-1613.0,164.0
2025-12-04 02:15:00+01:00,-2437.5,2437.5,-1531.0,188.5
2025-12-04 02:30:00+01:00,-2250.0,2250.0,-1449.0,213.0
2025-12-04 02:45:00+01:00,-2062.5,2062.5,-1367.0,237.5
2025-12-04 03:00:00+01:00,-1875.0,1875.0,-1285.0,262.0
2025-12-04 03:15:00+01:00,-1968.75,1968.75,-1314.25,209.25
2025-12-04 03:30:00+01:00,-2062.5,2062.5,-1343.5,156.5
2025-12-04 03:45:00+01:00,-2156.25,2156.25,-1372.75,103.75
2025-12-04 04:00:00+01:00,-2250.0,2250.0,-1402.0,51.0
2025-12-04 04:15:00+01:00,-2156.25,2156.25,-1520.25,50.75
2025-12-04 04:30:00+01:00,-2062.5,2062.5,-1638.5,50.5
2025-12-04 04:45:00+01:00,-1968.75,1968.75,-1756.75,50.25
2025-12-04 05:00:00+01:00,-1875.0,1875.0,-1875.0,50.0
2025-12-04 05:15:00+01:00,-1968.75,1968.75,-1948.25,45.5
2025-12-04 05:30:00+01:00,-2062.5,2062.5,-2021.5,41.0
2025-12-04 05:45:00+01:00,-2156.25,2156.25,-2094.75,36.5
2025-12-04 06:00:00+01:00,-2250.0,2250.0,-2168.0,32.0
2025-12-04 06:15:00+01:00,-2250.0,2250.0,-2086.75,44.5
2025-12-04 06:30:00+01:00,-2250.0,2250.0,-2005.5,57.0
2025-12-04 06:45:00+01:00,-2250.0,2250.0,-1924.25,69.5
2025-12-04 07:00:00+01:00,-2250.0,2250.0,-1843.0,82.0
2025-12-04 07:15:00+01:00,-2156.25,2156.25,-1838.5,61.5
2025-12-04 07:30:00+01:00,-2062.5,2062.5,-1834.0,41.0
2025-12-04 07:45:00+01:00,-1968.75,1968.75,-1829.5,20.5
2025-12-04 08:00:00+01:00,-1875.0,1875.0,-1825.0,0.0
2025-12-04 08:15:00+01:00,-1875.0,1875.0,-1837.5,12.5
2025-12-04 08:30:00+01:00,-1875.0,1875.0,-1850.0,25.0
2025-12-04 08:45:00+01:00,-1875.0,1875.0,-1862.5,37.5
2025-12-04 09:00:00+01:00,-1875.0,1875.0,-1875.0,50.0
2025-12-04 09:15:00+01:00,-1875.0,1875.0,-1862.5,37.5
2025-12-04 09:30:00+01:00,-1875.0,1875.0,-1850.0,25.0
2025-12-04 09:45:00+01:00,-1875.0,1875.0,-1837.5,12.5
2025-12-04 10:00:00+01:00,-1875.0,1875.0,-1825.0,0.0
2025-12-04 10:15:00+01:00,-1875.0,1875.0,-1837.5,12.5
2025-12-04 10:30:00+01:00,-1875.0,1875.0,-1850.0,25.0
2025-12-04 10:45:00+01:00,-1875.0,1875.0,-1862.5,37.5
2025-12-04 11:00:00+01:00,-1875.0,1875.0,-1875.0,50.0
2025-12-04 11:15:00+01:00,-1875.0,1875.0,-1862.5,37.5
2025-12-04 11:30:00+01:00,-1875.0,1875.0,-1850.0,25.0
2025-12-04 11:45:00+01:00,-1875.0,1875.0,-1837.5,12.5
2025-12-04 12:00:00+01:00,-1875.0,1875.0,-1825.0,0.0
2025-12-04 12:15:00+01:00,-1875.0,1875.0,-1837.5,12.5
2025-12-04 12:30:00+01:00,-1875.0,1875.0,-1850.0,25.0
2025-12-04 12:45:00+01:00,-1875.0,1875.0,-1862.5,37.5
2025-12-04 13:00:00+01:00,-1875.0,1875.0,-1875.0,50.0
2025-12-04 13:15:00+01:00,-1875.0,1875.0,-1862.5,37.5
2025-12-04 13:30:00+01:00,-1875.0,1875.0,-1850.0,25.0
2025-12-04 13:45:00+01:00,-1875.0,1875.0,-1837.5,12.5
2025-12-04 14:00:00+01:00,-1875.0,1875.0,-1825.0,0.0
2025-12-04 14:15:00+01:00,-2343.75,2343.75,-2030.0,320.5
2025-12-04 14:30:00+01:00,-2812.5,2812.5,-2235.0,641.0
2025-12-04 14:45:00+01:00,-3281.25,3281.25,-2440.0,961.4999999999999
2025-12-04 15:00:00+01:00,-3750.0,3750.0,-2645.0,1282.0
2025-12-04 15:15:00+01:00,-3937.5,3937.5,-2700.25,1267.0
2025-12-04 15:30:00+01:00,-4125.0,4125.0,-2755.5,1252.0
2025-12-04 15:45:00+01:00,-4312.5,4312.5,-2810.75,1237.0
2025-12-04 16:00:00+01:00,-4500.0,4500.0,-2866.0,1222.0
2025-12-04 16:15:00+01:00,-4500.0,4500.0,-2875.25,1325.0
2025-12-04 16:30:00+01:00,-4500.0,4500.0,-2884.5,1428.0
2025-12-04 16:45:00+01:00,-4500.0,4500.0,-2893.75,1531.0
2025-12-04 17:00:00+01:00,-4500.0,4500.0,-2903.0,1634.0
2025-12-04 17:15:00+01:00,-4406.25,4406.25,-2782.0,1531.0
2025-12-04 17:30:00+01:00,-4312.5,4312.5,-2661.0,1428.0
2025-12-04 17:45:00+01:00,-4218.75,4218.75,-2540.0,1325.0
2025-12-04 18:00:00+01:00,-4125.0,4125.0,-2419.0,1222.0
2025-12-04 18:15:00+01:00,-4125.0,4125.0,-2244.5,1343.0
2025-12-04 18:30:00+01:00,-4125.0,4125.0,-2070.0,1464.0
2025-12-04 18:45:00+01:00,-4125.0,4125.0,-1895.5,1585.0
2025-12-04 19:00:00+01:00,-4125.0,4125.0,-1721.0,1706.0
2025-12-04 19:15:00+01:00,-4031.25,4031.25,-1694.75,1487.5
2025-12-04 19:30:00+01:00,-3937.5,3937.5,-1668.5,1269.0
2025-12-04 19:45:00+01:00,-3843.75,3843.75,-1642.25,1050.5
2025-12-04 20:00:00+01:00,-3750.0,3750.0,-1616.0,832.0
2025-12-04 20:15:00+01:00,-3468.75,3468.75,-1705.75,737.0
2025-12-04 20:30:00+01:00,-3187.5,3187.5,-1795.5,642.0
2025-12-04 20:45:00+01:00,-2906.25,2906.25,-1885.25,547.0
2025-12-04 21:00:00+01:00,-2625.0,2625.0,-1975.0,452.0
2025-12-04 21:15:00+01:00,-2718.75,2718.75,-2118.25,407.75
2025-12-04 21:30:00+01:00,-2812.5,2812.5,-2261.5,363.5
2025-12-04 21:45:00+01:00,-2906.25,2906.25,-2404.75,319.25
2025-12-04 22:00:00+01:00,-3000.0,3000.0,-2548.0,275.0
2025-12-04 22:15:00+01:00,-3093.75,3093.75,-2654.75,319.5
2025-12-04 22:30:00+01:00,-3187.5,3187.5,-2761.5,364.0
2025-12-04 22:45:00+01:00,-3281.25,3281.25,-2868.25,408.5
2025-12-04 23:00:00+01:00,-3375.0,3375.0,-2975.0,453.0
2025-12-04 23:15:00+01:00,-3375.0,3375.0,-2774.25,439.75
2025-12-04 23:30:00+01:00,-3375.0,3375.0,-2573.5,426.5
2025-12-04 23:45:00+01:00,-3375.0,3375.0,-2372.75,413.25
2025-12-05 00:00:00+01:00,-3375.0,3375.0,-2172.0,400.0
2025-12-05 00:15:00+01:00,-3187.5,3187.5,-2249.75,348.75
2025-12-05 00:30:00+01:00,-3000.0,3000.0,-2327.5,297.5
2025-12-05 00:45:00+01:00,-2812.5,2812.5,-2405.25,246.25
2025-12-05 01:00:00+01:00,-2625.0,2625.0,-2483.0,195.0
2025-12-05 01:15:00+01:00,-2625.0,2625.0,-2469.75,181.75
2025-12-05 01:30:00+01:00,-2625.0,2625.0,-2456.5,168.5
2025-12-05 01:45:00+01:00,-2625.0,2625.0,-2443.25,155.25
2025-12-05 02:00:00+01:00,-2625.0,2625.0,-2430.0,142.0
2025-12-05 02:15:00+01:00,-2625.0,2625.0,-2349.5,155.25
2025-12-05 02:30:00+01:00,-2625.0,2625.0,-2269.0,168.5
2025-12-05 02:45:00+01:00,-2625.0,2625.0,-2188.5,181.75
2025-12-05 03:00:00+01:00,-2625.0,2625.0,-2108.0,195.0
2025-12-05 03:15:00+01:00,-2625.0,2625.0,-2188.5,181.75
2025-12-05 03:30:00+01:00,-2625.0,2625.0,-2269.0,168.5
2025-12-05 03:45:00+01:00,-2625.0,2625.0,-2349.5,155.25
2025-12-05 04:00:00+01:00,-2625.0,2625.0,-2430.0,142.0
2025-12-05 04:15:00+01:00,-2625.0,2625.0,-2412.0,155.25
2025-12-05 04:30:00+01:00,-2625.0,2625.0,-2394.0,168.5
2025-12-05 04:45:00+01:00,-2625.0,2625.0,-2376.0,181.75
2025-12-05 05:00:00+01:00,-2625.0,2625.0,-2358.0,195.0
2025-12-05 05:15:00+01:00,-2625.0,2625.0,-2282.25,213.0
2025-12-05 05:30:00+01:00,-2625.0,2625.0,-2206.5,231.0
2025-12-05 05:45:00+01:00,-2625.0,2625.0,-2130.75,249.0
2025-12-05 06:00:00+01:00,-2625.0,2625.0,-2055.0,267.0
2025-12-05 06:15:00+01:00,-2531.25,2531.25,-2073.75,212.25
2025-12-05 06:30:00+01:00,-2437.5,2437.5,-2092.5,157.5
2025-12-05 06:45:00+01:00,-2343.75,2343.75,-2111.25,102.75
2025-12-05 07:00:00+01:00,-2250.0,2250.0,-2130.0,48.0
2025-12-05 07:15:00+01:00,-2250.0,2250.0,-2148.0,66.0
2025-12-05 07:30:00+01:00,-2250.0,2250.0,-2166.0,84.0
2025-12-05 07:45:00+01:00,-2250.0,2250.0,-2184.0,102.0
2025-12-05 08:00:00+01:00,-2250.0,2250.0,-2202.0,120.0
2025-12-05 08:15:00+01:00,-2250.0,2250.0,-2184.0,102.0
2025-12-05 08:30:00+01:00,-2250.0,2250.0,-2166.0,84.0
2025-12-05 08:45:00+01:00,-2250.0,2250.0,-2148.0,66.0
2025-12-05 09:00:00+01:00,-2250.0,2250.0,-2130.0,48.0
2025-12-05 09:15:00+01:00,-2250.0,2250.0,-2148.0,66.0
2025-12-05 09:30:00+01:00,-2250.0,2250.0,-2166.0,84.0
2025-12-05 09:45:00+01:00,-2250.0,2250.0,-2184.0,102.0
2025-12-05 10:00:00+01:00,-2250.0,2250.0,-2202.0,120.0
2025-12-05 10:15:00+01:00,-2343.75,2343.75,-2235.5,175.5
2025-12-05 10:30:00+01:00,-2437.5,2437.5,-2269.0,231.0
2025-12-05 10:45:00+01:00,-2531.25,2531.25,-2302.5,286.5
2025-12-05 11:00:00+01:00,-2625.0,2625.0,-2336.0,342.0
2025-12-05 11:15:00+01:00,-2625.0,2625.0,-2292.75,328.75
2025-12-05 11:30:00+01:00,-2625.0,2625.0,-2249.5,315.5
2025-12-05 11:45:00+01:00,-2625.0,2625.0,-2206.25,302.25
2025-12-05 12:00:00+01:00,-2625.0,2625.0,-2163.0,289.0
2025-12-05 12:15:00+01:00,-2625.0,2625.0,-1987.5,332.25
2025-12-05 12:30:00+01:00,-2625.0,2625.0,-1812.0,375.5
2025-12-05 12:45:00+01:00,-2625.0,2625.0,-1636.5,418.75
2025-12-05 13:00:00+01:00,-2625.0,2625.0,-1461.0,462.0
2025-12-05 13:15:00+01:00,-2437.5,2437.5,-1552.5,346.5
2025-12-05 13:30:00+01:00,-2250.0,2250.0,-1644.0,231.0
2025-12-05 13:45:00+01:00,-2062.5,2062.5,-1735.5,115.5
2025-12-05 14:00:00+01:00,-1875.0,1875.0,-1827.0,0.0
2025-12-05 14:15:00+01:00,-2062.5,2062.5,-1932.75,20.75
2025-12-05 14:30:00+01:00,-2250.0,2250.0,-2038.5,41.5
2025-12-05 14:45:00+01:00,-2437.5,2437.5,-2144.25,62.25
2025-12-05 15:00:00+01:00,-2625.0,2625.0,-2250.0,83.0
2025-12-05 15:15:00+01:00,-2718.75,2718.75,-2274.75,249.75
2025-12-05 15:30:00+01:00,-2812.5,2812.5,-2299.5,416.5
2025-12-05 15:45:00+01:00,-2906.25,2906.25,-2324.25,583.25
2025-12-05 16:00:00+01:00,-3000.0,3000.0,-2349.0,750.0
2025-12-05 16:15:00+01:00,-3093.75,3093.75,-2324.0,725.25
2025-12-05 16:30:00+01:00,-3187.5,3187.5,-2299.0,700.5
2025-12-05 16:45:00+01:00,-3281.25,3281.25,-2274.0,675.75
2025-12-05 17:00:00+01:00,-3375.0,3375.0,-2249.0,651.0
2025-12-05 17:15:00+01:00,-3281.25,3281.25,-2274.25,675.75
2025-12-05 17:30:00+01:00,-3187.5,3187.5,-2299.5,700.5
2025-12-05 17:45:00+01:00,-3093.75,3093.75,-2324.75,725.25
2025-12-05 18:00:00+01:00,-3000.0,3000.0,-2350.0,750.0
2025-12-05 18:15:00+01:00,-3000.0,3000.0,-2231.25,725.0
2025-12-05 18:30:00+01:00,-3000.0,3000.0,-2112.5,700.0
2025-12-05 18:45:00+01:00,-3000.0,3000.0,-1993.75,675.0
2025-12-05 19:00:00+01:00,-3000.0,3000.0,-1875.0,650.0
2025-12-05 19:15:00+01:00,-2906.25,2906.25,-1837.5,675.0
2025-12-05 19:30:00+01:00,-2812.5,2812.5,-1800.0,700.0
2025-12-05 19:45:00+01:00,-2718.75,2718.75,-1762.5,725.0
2025-12-05 20:00:00+01:00,-2625.0,2625.0,-1725.0,750.0
2025-12-05 20:15:00+01:00,-2718.75,2718.75,-1651.75,787.75
2025-12-05 20:30:00+01:00,-2812.5,2812.5,-1578.5,825.5
2025-12-05 20:45:00+01:00,-2906.25,2906.25,-1505.25,863.25
2025-12-05 21:00:00+01:00,-3000.0,3000.0,-1432.0,901.0
2025-12-05 21:15:00+01:00,-2812.5,2812.5,-1615.75,675.75
2025-12-05 21:30:00+01:00,-2625.0,2625.0,-1799.5,450.50000000000006
2025-12-05 21:45:00+01:00,-2437.5,2437.5,-1983.25,225.25
2025-12-05 22:00:00+01:00,-2250.0,2250.0,-2167.0,0.0
2025-12-05 22:15:00+01:00,-2437.5,2437.5,-2375.25,20.75
2025-12-05 22:30:00+01:00,-2625.0,2625.0,-2583.5,41.5
2025-12-05 22:45:00+01:00,-2812.5,2812.5,-2791.75,62.25
2025-12-05 23:00:00+01:00,-3000.0,3000.0,-3000.0,83.0
2025-12-05 23:15:00+01:00,-3000.0,3000.0,-2791.75,62.25
2025-12-05 23:30:00+01:00,-3000.0,3000.0,-2583.5,41.5
2025-12-05 23:45:00+01:00,-3000.0,3000.0,-2375.25,20.75
2025-12-06 00:00:00+01:00,-3000.0,3000.0,-2167.0,0.0
2025-12-06 00:15:00+01:00,-2812.5,2812.5,-2187.75,20.75
2025-12-06 00:30:00+01:00,-2625.0,2625.0,-2208.5,41.5
2025-12-06 00:45:00+01:00,-2437.5,2437.5,-2229.25,62.25
2025-12-06 01:00:00+01:00,-2250.0,2250.0,-2250.0,83.0
2025-12-06 01:15:00+01:00,-2250.0,2250.0,-2229.25,62.25
2025-12-06 01:30:00+01:00,-2250.0,2250.0,-2208.5,41.5
2025-12-06 01:45:00+01:00,-2250.0,2250.0,-2187.75,20.75
2025-12-06 02:00:00+01:00,-2250.0,2250.0,-2167.0,0.0
2025-12-06 02:15:00+01:00,-2343.75,2343.75,-2281.5,21.0
2025-12-06 02:30:00+01:00,-2437.5,2437.5,-2396.0,42.0
2025-12-06 02:45:00+01:00,-2531.25,2531.25,-2510.5,63.0
2025-12-06 03:00:00+01:00,-2625.0,2625.0,-2625.0,84.0
2025-12-06 03:15:00+01:00,-2625.0,2625.0,-2604.0,63.0
2025-12-06 03:30:00+01:00,-2625.0,2625.0,-2583.0,42.0
2025-12-06 03:45:00+01:00,-2625.0,2625.0,-2562.0,21.0
2025-12-06 04:00:00+01:00,-2625.0,2625.0,-2541.0,0.0
2025-12-06 04:15:00+01:00,-2625.0,2625.0,-2468.0,21.0
2025-12-06 04:30:00+01:00,-2625.0,2625.0,-2395.0,42.0
2025-12-06 04:45:00+01:00,-2625.0,2625.0,-2322.0,63.0
2025-12-06 05:00:00+01:00,-2625.0,2625.0,-2249.0,84.0
2025-12-06 05:15:00+01:00,-2531.25,2531.25,-2228.5,63.0
2025-12-06 05:30:00+01:00,-2437.5,2437.5,-2208.0,42.0
2025-12-06 05:45:00+01:00,-2343.75,2343.75,-2187.5,21.0
2025-12-06 06:00:00+01:00,-2250.0,2250.0,-2167.0,0.0
2025-12-06 06:15:00+01:00,-2250.0,2250.0,-2093.75,20.75
2025-12-06 06:30:00+01:00,-2250.0,2250.0,-2020.5,41.5
2025-12-06 06:45:00+01:00,-2250.0,2250.0,-1947.25,62.25
2025-12-06 07:00:00+01:00,-2250.0,2250.0,-1874.0,83.0
2025-12-06 07:15:00+01:00,-2156.25,2156.25,-1853.75,62.25
2025-12-06 07:30:00+01:00,-2062.5,2062.5,-1833.5,41.5
2025-12-06 07:45:00+01:00,-1968.75,1968.75,-1813.25,20.75
2025-12-06 08:00:00+01:00,-1875.0,1875.0,-1793.0,0.0
2025-12-06 08:15:00+01:00,-1968.75,1968.75,-1813.5,20.5
2025-12-06 08:30:00+01:00,-2062.5,2062.5,-1834.0,41.0
2025-12-06 08:45:00+01:00,-2156.25,2156.25,-1854.5,61.5
2025-12-06 09:00:00+01:00,-2250.0,2250.0,-1875.0,82.0
2025-12-06 09:15:00+01:00,-2250.0,2250.0,-1854.5,61.5
2025-12-06 09:30:00+01:00,-2250.0,2250.0,-1834.0,41.0
2025-12-06 09:45:00+01:00,-2250.0,2250.0,-1813.5,20.5
2025-12-06 10:00:00+01:00,-2250.0,2250.0,-1793.0,0.0
2025-12-06 10:15:00+01:00,-2250.0,2250.0,-1902.0,20.75
2025-12-06 10:30:00+01:00,-2250.0,2250.0,-2011.0,41.5
2025-12-06 10:45:00+01:00,-2250.0,2250.0,-2120.0,62.25
2025-12-06 11:00:00+01:00,-2250.0,2250.0,-2229.0,83.0
2025-12-06 11:15:00+01:00,-2343.75,2343.75,-2213.5,67.5
2025-12-06 11:30:00+01:00,-2437.5,2437.5,-2198.0,52.0
2025-12-06 11:45:00+01:00,-2531.25,2531.25,-2182.5,36.5
2025-12-06 12:00:00+01:00,-2625.0,2625.0,-2167.0,21.0
2025-12-06 12:15:00+01:00,-2718.75,2718.75,-2187.5,31.5
2025-12-06 12:30:00+01:00,-2812.5,2812.5,-2208.0,42.0
2025-12-06 12:45:00+01:00,-2906.25,2906.25,-2228.5,52.5
2025-12-06 13:00:00+01:00,-3000.0,3000.0,-2249.0,63.0
2025-12-06 13:15:00+01:00,-2812.5,2812.5,-2233.75,47.25
2025-12-06 13:30:00+01:00,-2625.0,2625.0,-2218.5,31.5
2025-12-06 13:45:00+01:00,-2437.5,2437.5,-2203.25,15.75
2025-12-06 14:00:00+01:00,-2250.0,2250.0,-2188.0,0.0
2025-12-06 14:15:00+01:00,-2250.0,2250.0,-2109.5,15.5
2025-12-06 14:30:00+01:00,-2250.0,2250.0,-2031.0,31.0
2025-12-06 14:45:00+01:00,-2250.0,2250.0,-1952.5,46.5
2025-12-06 15:00:00+01:00,-2250.0,2250.0,-1874.0,62.0
2025-12-06 15:15:00+01:00,-2156.25,2156.25,-1859.0,46.5
