DATETIME,FREQ_MEAN_HZ,FREQ_MIN_HZ,FREQ_MAX_HZ,FREQ_STD_HZ,SAMPLE_COUNT,FREQ_WORST_DEV_HZ,FREQ_DROOP_MEAN,FREQ_DROOP_ABS_MEAN
2025-01-03 05:30:00,50.001376,49.97,50.036,0.011855,900,50.036,-0.002844,0.032489
2025-01-03 05:45:00,49.996864,49.962,50.065,0.017376,900,50.065,0.019244,0.055733
2025-01-03 06:00:00,50.023568,49.992,50.069,0.015214,900,50.069,-0.115289,0.115289
2025-01-03 06:15:00,50.004296,49.976,50.043,0.01215,900,50.043,-0.021444,0.0394
2025-01-03 06:30:00,49.999969,49.972,50.025,0.011616,900,49.972,0.000867,0.034289
2025-01-03 06:45:00,49.990849,49.956,50.048,0.01609,900,50.048,0.046261,0.066806
2025-01-03 07:00:00,50.025227,49.986,50.071,0.018183,900,50.071,-0.123156,0.124444
2025-01-03 07:15:00,50.011182,49.968,50.062,0.018346,900,50.062,-0.054194,0.076528
2025-01-03 07:30:00,49.987116,49.953,50.019,0.012451,900,49.953,0.057633,0.062011
2025-01-03 07:45:00,50.009273,49.976,50.041,0.01466,900,50.041,-0.04535,0.065417
2025-01-03 08:00:00,50.004613,49.971,50.061,0.018915,900,50.061,-0.024222,0.065189
2025-01-03 08:15:00,49.980626,49.942,50.007,0.011461,900,49.942,0.09245,0.09245
2025-01-03 08:30:00,49.98909,49.956,50.018,0.01084,900,49.956,0.050389,0.053722
2025-01-03 08:45:00,49.984577,49.953,50.021,0.012435,900,49.953,0.0736,0.081556
2025-01-03 09:00:00,49.976239,49.926,50.004,0.013467,900,49.926,0.1151,0.1151
2025-01-03 09:15:00,50.00857,49.974,50.036,0.01058,900,50.036,-0.036478,0.0441
2025-01-03 09:30:00,49.994961,49.948,50.045,0.022537,900,49.948,0.026706,0.090806
2025-01-03 09:45:00,49.999856,49.959,50.049,0.022852,900,50.049,0.003394,0.093206
2025-01-03 10:00:00,49.998517,49.947,50.051,0.029792,900,49.947,0.006767,0.130344
2025-01-03 10:15:00,50.003798,49.958,50.033,0.013637,900,49.958,-0.013467,0.043289
2025-01-03 10:30:00,50.005533,49.969,50.039,0.01696,900,50.039,-0.0262,0.070622
2025-01-03 10:45:00,50.003848,49.92,50.046,0.023331,900,49.92,-0.018028,0.086839
2025-01-03 11:00:00,49.995198,49.91,50.063,0.04075,900,49.91,0.024389,0.172356
2025-01-03 11:15:00,50.007863,49.979,50.046,0.015214,900,50.046,-0.040439,0.057417
2025-01-03 11:30:00,50.000233,49.958,50.028,0.014681,900,49.958,0.0027,0.050433
2025-01-03 11:45:00,49.998923,49.96,50.039,0.017908,900,49.96,0.00645,0.069428
2025-01-03 12:00:00,50.005857,49.963,50.044,0.015432,900,50.044,-0.026306,0.059428
2025-01-03 12:15:00,50.002799,49.975,50.035,0.011489,900,50.035,-0.011817,0.034472
2025-01-03 12:30:00,49.987776,49.942,50.025,0.016064,900,49.942,0.056667,0.071056
2025-01-03 12:45:00,50.015693,49.98,50.042,0.011553,900,50.042,-0.074544,0.079144
2025-01-03 13:00:00,50.008314,49.971,50.042,0.014406,900,50.042,-0.037917,0.057183
2025-01-03 13:15:00,50.014589,49.96,50.042,0.013489,900,50.042,-0.068078,0.078944
2025-01-03 13:30:00,50.006374,49.974,50.046,0.015858,900,50.046,-0.035583,0.057783
2025-01-03 13:45:00,50.019088,49.985,50.059,0.012481,900,50.059,-0.09185,0.092494
2025-01-03 14:00:00,50.014722,49.952,50.068,0.032062,900,50.068,-0.075267,0.152822
2025-01-03 14:15:00,49.990982,49.961,50.019,0.011525,900,49.961,0.041467,0.046156
2025-01-03 14:30:00,49.988571,49.963,50.024,0.012258,900,49.963,0.054856,0.059456
2025-01-03 14:45:00,50.009061,49.982,50.048,0.015105,900,50.048,-0.046628,0.05855
2025-01-03 15:00:00,50.008668,49.971,50.057,0.020226,900,50.057,-0.042561,0.082572
2025-01-03 15:15:00,49.988623,49.963,50.02,0.011057,900,49.963,0.049828,0.055406
2025-01-03 15:30:00,50.004919,49.969,50.045,0.019693,900,50.045,-0.026394,0.078361
2025-01-03 15:45:00,50.009754,49.977,50.041,0.014117,900,50.041,-0.048494,0.063117
2025-01-03 16:00:00,49.992582,49.953,50.044,0.018668,900,49.953,0.032644,0.077033
2025-01-03 16:15:00,49.980266,49.951,50.01,0.011513,900,49.951,0.093772,0.093772
2025-01-03 16:30:00,49.989111,49.959,50.034,0.018025,900,49.959,0.053656,0.087278
2025-01-03 16:45:00,49.992016,49.958,50.03,0.014226,900,49.958,0.037167,0.0559
2025-01-03 17:00:00,49.993178,49.965,50.02,0.013714,900,49.965,0.032233,0.052744
2025-01-03 17:15:00,49.990662,49.957,50.026,0.015158,900,49.957,0.043656,0.064211
2025-01-03 17:30:00,49.999719,49.961,50.039,0.015453,900,50.039,-0.00285,0.051839
2025-01-03 17:45:00,49.985041,49.957,50.032,0.014371,900,49.957,0.072983,0.083717
2025-01-03 18:00:00,49.99027,49.963,50.026,0.010638,900,49.963,0.04265,0.048794
2025-01-03 18:15:00,50.010044,49.975,50.044,0.013703,900,50.044,-0.047689,0.055889
2025-01-03 18:30:00,50.00485,49.973,50.04,0.013082,900,50.04,-0.022972,0.043839
2025-01-03 18:45:00,50.007787,49.966,50.031,0.01045,900,49.966,-0.030989,0.039456
2025-01-03 19:00:00,50.001703,49.97,50.028,0.011312,900,49.97,-0.002778,0.0316
2025-01-03 19:15:00,49.992081,49.95,50.028,0.013508,900,49.95,0.036344,0.044656
2025-01-03 19:30:00,50.003804,49.974,50.03,0.013071,900,50.03,-0.015744,0.042433
2025-01-03 19:45:00,50.011644,49.977,50.034,0.01237,900,50.034,-0.055,0.064733
2025-01-03 20:00:00,50.004931,49.972,50.038,0.013268,900,50.038,-0.021911,0.046533
2025-01-03 20:15:00,50.002137,49.966,50.033,0.013689,900,49.966,-0.008689,0.042778
2025-01-03 20:30:00,50.00866,49.948,50.05,0.024093,900,49.948,-0.043828,0.111739
2025-01-03 20:45:00,50.007146,49.968,50.046,0.017806,900,50.046,-0.038683,0.075261
2025-01-03 21:00:00,49.994691,49.962,50.042,0.018428,900,50.042,0.026889,0.074978
2025-01-03 21:15:00,50.001171,49.972,50.036,0.013455,900,50.036,-0.002256,0.044167
2025-01-03 21:30:00,50.005954,49.964,50.038,0.015906,900,50.038,-0.026767,0.060056
2025-01-03 21:45:00,50.019109,49.982,50.055,0.01311,900,50.055,-0.090106,0.091039
2025-01-03 22:00:00,49.978011,49.933,50.047,0.017648,900,49.933,0.105261,0.10965
2025-01-03 22:15:00,49.995637,49.96,50.032,0.012948,900,49.96,0.018422,0.039644
2025-01-03 22:30:00,49.994759,49.955,50.029,0.019739,900,49.955,0.032228,0.080261
